beta,gamma,Az,Az_over_gamma,C,T_nd,T_days,x0,x_eq,dx_over_gamma,vy0,nu_max,lambda_max,delta,stable
0.001000,0.0100830023,0.0005041501,0.05000000,3.0008248244,3.0992328710,180.162569,0.988723062989,0.989913994703,0.11811281,0.008905312607,845.959709,1691.918827,0.10884001,0
0.001000,0.0100830023,0.0006907757,0.06850893,3.0008234705,3.0990948644,180.154546,0.988724869442,0.989913994703,0.11793365,0.008940008600,840.938798,1681.877002,0.10943004,0
0.001000,0.0100830023,0.0008683541,0.08612059,3.0008217933,3.0989227807,180.144543,0.988727152886,0.989913994703,0.11770718,0.008982707527,834.751486,1669.502373,0.11015910,0
0.001000,0.0100830023,0.0010366184,0.10280851,3.0008198566,3.0987225192,180.132902,0.988729851489,0.989913994703,0.11743955,0.009031629647,827.651627,1655.302649,0.11099844,0
0.001000,0.0100830023,0.0011958566,0.11860124,3.0008177150,3.0984991104,180.119914,0.988732911601,0.989913994703,0.11713605,0.009085259401,819.856010,1639.711410,0.11192356,0
0.001000,0.0100830023,0.0013466368,0.13355514,3.0008154128,3.0982566377,180.105819,0.988736288518,0.989913994703,0.11680114,0.009142371453,811.540602,1623.080588,0.11291461,0
0.001000,0.0100830023,0.0014896331,0.14773706,3.0008129853,3.0979983421,180.090804,0.988739945466,0.989913994703,0.11643846,0.009202000756,802.844702,1605.688781,0.11395589,0
0.001000,0.0100830023,0.0016255284,0.16121472,3.0008104603,3.0977267775,180.075018,0.988743852108,0.989913994703,0.11605101,0.009263395875,793.877471,1587.754313,0.11503514,0
0.001000,0.0100830023,0.0017549678,0.17405210,3.0008078596,3.0974439608,180.058577,0.988747983137,0.989913994703,0.11564131,0.009325973547,784.724295,1569.447953,0.11614274,0
0.001000,0.0100830023,0.0018785387,0.18630747,3.0008052008,3.0971514963,180.041576,0.988752317126,0.989913994703,0.11521148,0.009389280501,775.452130,1550.903614,0.11727120,0
0.001000,0.0100830023,0.0019967663,0.19803292,3.0008024975,3.0968506723,180.024089,0.988756835649,0.989913994703,0.11476334,0.009452963386,766.113622,1532.226591,0.11841456,0
0.001000,0.0100830023,0.0021432460,0.21256030,3.0007989346,3.0964487611,180.000725,0.988762960002,0.989913994703,0.11415595,0.009535873994,753.941127,1507.881591,0.11991575,0
0.001000,0.0100830023,0.0022823585,0.22635704,3.0007953348,3.0960363213,179.976749,0.988769338365,0.989913994703,0.11352336,0.009618494239,741.797422,1483.594171,0.12142623,0
0.001000,0.0100830023,0.0024148583,0.23949794,3.0007917131,3.0956148031,179.952246,0.988775944063,0.989913994703,0.11286823,0.009700485898,729.735446,1459.470208,0.12293994,0
0.001000,0.0100830023,0.0025413881,0.25204676,3.0007880813,3.0951853702,179.927282,0.988782753600,0.989913994703,0.11219288,0.009781601090,717.794737,1435.588778,0.12445230,0
0.001000,0.0100830023,0.0026978574,0.26756489,3.0007833593,3.0946167766,179.894229,0.988791877198,0.989913994703,0.11128803,0.009885456040,702.500219,1404.999725,0.12641078,0
0.001000,0.0100830023,0.0028461797,0.28227503,3.0007786516,3.0940380863,179.860589,0.988801269305,0.989913994703,0.11035655,0.009987251387,687.507172,1375.013617,0.12835535,0
0.001000,0.0100830023,0.0029872075,0.29626171,3.0007739698,3.0934506427,179.826440,0.988810894169,0.989913994703,0.10940199,0.010086812578,672.846953,1345.693164,0.13028192,0
0.001000,0.0100830023,0.0031216581,0.30959610,3.0007693230,3.0928555382,179.791846,0.988820720160,0.989913994703,0.10842748,0.010184036072,658.539646,1317.078532,0.13218762,0
0.001000,0.0100830023,0.0032876109,0.32605476,3.0007633451,3.0920718775,179.746291,0.988833749417,0.989913994703,0.10713528,0.010306855266,640.485950,1280.971120,0.13463073,0
0.001000,0.0100830023,0.0034445963,0.34162407,3.0007574487,3.0912784136,179.700166,0.988847017034,0.989913994703,0.10581944,0.010425608044,623.060186,1246.119569,0.13703238,0
0.001000,0.0100830023,0.0035935529,0.35639712,3.0007516413,3.0904764601,179.653547,0.988860476162,0.989913994703,0.10448461,0.010540334908,606.262100,1212.523376,0.13939102,0
0.001000,0.0100830023,0.0037764861,0.37453984,3.0007442323,3.0894229346,179.592304,0.988878194063,0.989913994703,0.10272740,0.010683610140,585.347940,1170.695025,0.14239206,0
0.001000,0.0100830023,0.0039486214,0.39161167,3.0007369884,3.0883588090,179.530445,0.988896091580,0.989913994703,0.10095238,0.010820477985,565.449219,1130.897554,0.14531931,0
0.001000,0.0100830023,0.0041111545,0.40773119,3.0007299124,3.0872856309,179.468060,0.988914105678,0.989913994703,0.09916580,0.010951233451,546.525633,1093.050351,0.14817392,0
0.001000,0.0100830023,0.0043097248,0.42742476,3.0007209645,3.0858789539,179.386288,0.988937614109,0.989913994703,0.09683431,0.011112598702,523.307481,1046.614006,0.15177953,0
0.001000,0.0100830023,0.0044955615,0.44585545,3.0007122971,3.0844613227,179.303879,0.988961138216,0.989913994703,0.09450127,0.011264852657,501.557157,1003.113316,0.15527048,0
0.001000,0.0100830023,0.0046701568,0.46317125,3.0007039031,3.0830344937,179.220936,0.988984604734,0.989913994703,0.09217393,0.011408666103,481.170628,962.340218,0.15865233,0
0.001000,0.0100830023,0.0048823448,0.48421538,3.0006933849,3.0811680844,179.112439,0.989014933464,0.989913994703,0.08916603,0.011584046621,456.541676,913.082256,0.16289518,0
0.001000,0.0100830023,0.0050798499,0.50380330,3.0006832925,3.0792909407,179.003318,0.989044974165,0.989913994703,0.08618668,0.011747505117,433.841650,867.682148,0.16697564,0
0.001000,0.0100830023,0.0052644931,0.52211563,3.0006736031,3.0774049497,178.893683,0.989074659298,0.989913994703,0.08324261,0.011900189384,412.881780,825.762348,0.17090547,0
0.001000,0.0100830023,0.0054877430,0.54425685,3.0006615717,3.0749422691,178.750524,0.989112643724,0.989913994703,0.07947543,0.012084242098,387.957401,775.913513,0.17580712,0
0.001000,0.0100830023,0.0056944571,0.56475809,3.0006501346,3.0724696457,178.606787,0.989149882093,0.989913994703,0.07578225,0.012253758642,365.359349,730.717330,0.18049448,0
0.001000,0.0100830023,0.0059419787,0.58930649,3.0006360808,3.0692433569,178.419238,0.989197120986,0.989913994703,0.07109725,0.012455126369,338.998236,677.994998,0.18629960,0
0.001000,0.0100830023,0.0061689590,0.61181767,3.0006228652,3.0660065603,178.231079,0.989243010341,0.989913994703,0.06654609,0.012637815098,315.570087,631.138589,0.19181247,0
0.001000,0.0100830023,0.0064235003,0.63706227,3.0006076904,3.0620274386,177.999767,0.989297439403,0.989913994703,0.06114799,0.012839966281,290.225668,580.449613,0.19821823,0
0.001000,0.0100830023,0.0066558865,0.66010959,3.0005935262,3.0580388862,177.767907,0.989349912485,0.989913994703,0.05594387,0.013021603060,268.004934,536.008002,0.20428137,0
0.001000,0.0100830023,0.0068694479,0.68128992,3.0005802621,3.0540430303,177.535623,0.989400515169,0.989913994703,0.05092526,0.013185750410,248.397356,496.792699,0.21004275,0
0.001000,0.0100830023,0.0070668220,0.70086486,3.0005678035,3.0500414218,177.303004,0.989449345207,0.989913994703,0.04608245,0.013334853891,230.993490,461.984816,0.21553648,0
0.001000,0.0100830023,0.0072501327,0.71904503,3.0005560690,3.0460352143,177.070118,0.989496504181,0.989913994703,0.04140538,0.013470911460,215.462150,430.921979,0.22079133,0
0.001000,0.0100830023,0.0074211150,0.73600251,3.0005449884,3.0420252817,176.837015,0.989542092743,0.989913994703,0.03688405,0.013595571589,201.533153,403.063825,0.22583172,0
0.001000,0.0100830023,0.0075812042,0.75187965,3.0005345005,3.0380122964,176.603735,0.989586207966,0.989913994703,0.03250884,0.013710206930,188.984292,377.965937,0.23067854,0
0.001000,0.0100830023,0.0077316008,0.76679550,3.0005245524,3.0339967830,176.370308,0.989628941963,0.989913994703,0.02827062,0.013815970192,177.631395,355.259975,0.23534981,0
0.001000,0.0100830023,0.0078733190,0.78085066,3.0005150973,3.0299791564,176.136758,0.989670381262,0.989913994703,0.02416080,0.013913836995,167.320710,334.638432,0.23986114,0
0.001000,0.0100830023,0.0080072230,0.79413083,3.0005060944,3.0259597483,175.903104,0.989710606626,0.989913994703,0.02017138,0.014004639056,157.923003,315.842840,0.24422616,0
0.001000,0.0100830023,0.0081340551,0.80670963,3.0004975075,3.0219388266,175.669362,0.989749693147,0.989913994703,0.01629490,0.014089090158,149.328953,298.654557,0.24845687,0
0.001000,0.0100830023,0.0082544577,0.81865078,3.0004893043,3.0179166099,175.435545,0.989787710477,0.989913994703,0.01252447,0.014167806666,141.445531,282.887526,0.25256381,0
0.001000,0.0100830023,0.0083689900,0.83000973,3.0004814562,3.0138932781,175.201664,0.989824723139,0.989913994703,0.00885367,0.014241323865,134.193132,268.382537,0.25655636,0
0.001000,0.0100830023,0.0084781421,0.84083509,3.0004739376,3.0098689802,174.967726,0.989860790881,0.989913994703,0.00527659,0.014310109099,127.503278,255.002634,0.26044287,0
0.001000,0.0100830023,0.0085823457,0.85116966,3.0004667254,3.0058438410,174.733739,0.989895969021,0.989913994703,0.00178773,0.014374572410,121.316775,242.629429,0.26423083,0
0.001000,0.0100830023,0.0086819828,0.86105136,3.0004597990,3.0018179652,174.499710,0.989930308805,0.989913994703,0.00161798,0.014435075218,115.582219,231.160111,0.26792694,0
0.001000,0.0100830023,0.0087773935,0.87051389,3.0004531395,2.9977914417,174.265642,0.989963857729,0.989913994703,0.00494526,0.014491937457,110.254772,220.505010,0.27153727,0
0.001000,0.0100830023,0.0088688814,0.87958736,3.0004467301,2.9937643460,174.031542,0.989996659856,0.989913994703,0.00819847,0.014545443474,105.295173,210.585596,0.27506730,0
0.001000,0.0100830023,0.0089567189,0.88829880,3.0004405551,2.9897367428,173.797412,0.990028756100,0.989913994703,0.01138167,0.014595846939,100.668901,201.332836,0.27852201,0
0.001000,0.0100830023,0.0090411511,0.89667252,3.0004346006,2.9857086878,173.563256,0.990060184493,0.989913994703,0.01449864,0.014643374953,96.345503,192.685816,0.28190593,0
0.001000,0.0100830023,0.0091223997,0.90473050,3.0004288537,2.9816802291,173.329076,0.990090980424,0.989913994703,0.01755288,0.014688231509,92.298013,184.590609,0.28522322,0
0.001000,0.0100830023,0.0092006654,0.91249264,3.0004233026,2.9776514086,173.094875,0.990121176862,0.989913994703,0.02054767,0.014730600417,88.502483,176.999317,0.28847765,0
0.001000,0.0100830023,0.0092761307,0.91997705,3.0004179364,2.9736222628,172.860656,0.990150804558,0.989913994703,0.02348605,0.014770647788,84.937574,169.869261,0.29167273,0
0.001000,0.0100830023,0.0093489622,0.92720024,3.0004127451,2.9695928235,172.626419,0.990179892225,0.989913994703,0.02637087,0.014808524160,81.584218,163.162307,0.29481166,0
0.001000,0.0100830023,0.0094193120,0.93417731,3.0004077197,2.9655631190,172.392167,0.990208466705,0.989913994703,0.02920479,0.014844366318,78.425330,156.844284,0.29789739,0
0.001000,0.0100830023,0.0094873196,0.94092209,3.0004028515,2.9615331739,172.157901,0.990236553119,0.989913994703,0.03199031,0.014878298861,75.445560,150.884492,0.30093268,0
0.001000,0.0100830023,0.0095531133,0.94744730,3.0003981327,2.9575030102,171.923622,0.990264175004,0.989913994703,0.03472977,0.014910435558,72.631082,145.255279,0.30392005,0
0.001000,0.0100830023,0.0096168110,0.95376464,3.0003935560,2.9534726473,171.689331,0.990291354438,0.989913994703,0.03742533,0.014940880525,69.969413,139.931680,0.30686186,0
0.001000,0.0100830023,0.0096785218,0.95988492,3.0003891146,2.9494421026,171.455030,0.990318112152,0.989913994703,0.04007908,0.014969729248,67.449258,134.891103,0.30976031,0
0.001000,0.0100830023,0.0097383464,0.96581813,3.0003848022,2.9454113916,171.220720,0.990344467635,0.989913994703,0.04269293,0.014997069478,65.060372,130.113059,0.31261743,0
0.001000,0.0100830023,0.0097963782,0.97157354,3.0003806129,2.9413805282,170.986400,0.990370439222,0.989913994703,0.04526871,0.015022982015,62.793445,125.578927,0.31543513,0
0.001000,0.0100830023,0.0098527039,0.97715974,3.0003765412,2.9373495247,170.752073,0.990396044186,0.989913994703,0.04780813,0.015047541399,60.639998,121.271751,0.31821520,0
0.001000,0.0100830023,0.0099074042,0.98258474,3.0003725820,2.9333183925,170.517737,0.990421298812,0.989913994703,0.05031280,0.015070816515,58.592297,117.176059,0.32095929,0
0.001000,0.0100830023,0.0099605541,0.98785598,3.0003687304,2.9292871415,170.283395,0.990446218469,0.989913994703,0.05278426,0.015092871132,56.643269,113.277709,0.32366898,0
0.001000,0.0100830023,0.0100122238,0.99298042,3.0003649819,2.9252557810,170.049047,0.990470817674,0.989913994703,0.05522393,0.015113764380,54.786440,109.563753,0.32634574,0
0.001000,0.0100830023,0.0100624788,0.99796455,3.0003613324,2.9212243192,169.814693,0.990495110154,0.989913994703,0.05763318,0.015133551171,53.015871,106.022310,0.32899093,0
0.002000,0.0101987347,0.0005099367,0.05000000,3.0008272000,3.1390282768,182.475929,0.988562727154,0.989798262309,0.12114593,0.008972829656,815.280743,1630.560872,0.11005216,0
0.002000,0.0101987347,0.0007025127,0.06888234,3.0008258204,3.1389117738,182.469157,0.988564399186,0.989798262309,0.12098198,0.009007934330,810.316251,1620.631885,0.11065309,0
0.002000,0.0101987347,0.0008877207,0.08704223,3.0008240841,3.1387639843,182.460566,0.988566551341,0.989798262309,0.12077096,0.009051819302,804.102402,1608.204183,0.11140743,0
0.002000,0.0101987347,0.0010649749,0.10442225,3.0008220492,3.1385891093,182.450400,0.988569140473,0.989798262309,0.12051709,0.009102839474,796.868081,1593.735534,0.11228879,0
0.002000,0.0101987347,0.0012341787,0.12101293,3.0008197689,3.1383910094,182.438884,0.988572125701,0.989798262309,0.12022439,0.009159487104,788.823768,1577.646902,0.11327299,0
0.002000,0.0101987347,0.0013955469,0.13683530,3.0008172899,3.1381730367,182.426213,0.988575469993,0.989798262309,0.11989647,0.009220460695,780.151965,1560.303289,0.11433904,0
0.002000,0.0101987347,0.0015494662,0.15192730,3.0008146513,3.1379380110,182.412551,0.988579140449,0.989798262309,0.11953658,0.009284676203,771.005531,1542.010414,0.11546943,0
0.002000,0.0101987347,0.0016964021,0.16633457,3.0008118854,3.1376882684,182.398033,0.988583107967,0.989798262309,0.11914756,0.009351249102,761.510036,1523.019415,0.11664977,0
0.002000,0.0101987347,0.0018368410,0.18010479,3.0008090188,3.1374257346,182.382771,0.988587346696,0.989798262309,0.11873195,0.009419465726,751.767592,1503.534518,0.11786836,0
0.002000,0.0101987347,0.0019712580,0.19328457,3.0008060733,3.1371519989,182.366859,0.988591833502,0.989798262309,0.11829201,0.009488753520,741.860858,1483.721043,0.11911572,0
0.002000,0.0101987347,0.0021001007,0.20591777,3.0008030669,3.1368683797,182.350372,0.988596547501,0.989798262309,0.11782979,0.009558654320,731.856645,1463.712606,0.12038417,0
0.002000,0.0101987347,0.0022237819,0.21804489,3.0008000143,3.1365759792,182.333374,0.988601469690,0.989798262309,0.11734717,0.009628801886,721.808878,1443.617063,0.12166746,0
0.002000,0.0101987347,0.0023774805,0.23311524,3.0007959964,3.1361842008,182.310599,0.988608151993,0.989798262309,0.11669196,0.009719897931,708.751354,1417.502003,0.12334988,0
0.002000,0.0101987347,0.0025238239,0.24746441,3.0007919427,3.1357808428,182.287152,0.988615121929,0.989798262309,0.11600855,0.009810422521,695.768854,1391.536990,0.12504000,0
0.002000,0.0101987347,0.0026634610,0.26115602,3.0007878707,3.1353672997,182.263112,0.988622348008,0.989798262309,0.11530002,0.009900006042,682.918433,1365.836133,0.12673100,0
0.002000,0.0101987347,0.0027969606,0.27424584,3.0007837940,3.1349447328,182.238547,0.988629801636,0.989798262309,0.11456918,0.009988375764,670.242959,1340.485171,0.12841761,0
0.002000,0.0101987347,0.0029621609,0.29044397,3.0007785050,3.1343834535,182.205920,0.988639789793,0.989798262309,0.11358983,0.010101130517,654.076998,1308.153231,0.13059718,0
0.002000,0.0101987347,0.0031187763,0.30580031,3.0007732456,3.1338103669,182.172605,0.988650067197,0.989798262309,0.11258211,0.010211202994,638.309996,1276.619208,0.13275576,0
0.002000,0.0101987347,0.0032676219,0.32039483,3.0007680302,3.1332269531,182.138691,0.988660588257,0.989798262309,0.11155051,0.010318411739,622.973785,1245.946768,0.13488860,0
0.002000,0.0101987347,0.0034094005,0.33429642,3.0007628695,3.1326344498,182.104248,0.988671312565,0.989798262309,0.11049898,0.010422658833,608.087044,1216.173265,0.13699238,0
0.002000,0.0101987347,0.0035841515,0.35143099,3.0007562548,3.1318522601,182.058778,0.988685500577,0.989798262309,0.10910782,0.010553703396,589.419312,1178.837776,0.13968045,0
0.002000,0.0101987347,0.0037491321,0.36760758,3.0007497582,3.1310583907,182.012629,0.988699903610,0.989798262309,0.10769559,0.010679701898,571.528953,1143.057030,0.14231268,0
0.002000,0.0101987347,0.0039053214,0.38292215,3.0007433876,3.1302544223,181.965893,0.988714463656,0.989798262309,0.10626795,0.010800755879,554.405006,1108.809110,0.14488771,0
0.002000,0.0101987347,0.0040965996,0.40167724,3.0007353012,3.1291962419,181.904380,0.988733547592,0.989798262309,0.10439675,0.010950995456,533.255161,1066.509384,0.14814955,0
0.002000,0.0101987347,0.0042759866,0.41926638,3.0007274400,3.1281255791,181.842141,0.988752724981,0.989798262309,0.10251638,0.011093538947,513.309490,1026.618006,0.15131551,0
0.002000,0.0101987347,0.0044447919,0.43581797,3.0007198038,3.1270443432,181.779287,0.988771924320,0.989798262309,0.10063386,0.011228828980,494.502298,989.003584,0.15438816,0
0.002000,0.0101987347,0.0046502299,0.45596146,3.0007102072,3.1256253814,181.696801,0.988796825168,0.989798262309,0.09819229,0.011394611375,471.640671,943.280282,0.15824887,0
0.002000,0.0101987347,0.0048416739,0.47473281,3.0007009737,3.1241939019,181.613587,0.988821571110,0.989798262309,0.09576592,0.011549861040,450.436436,900.871762,0.16196586,0
0.002000,0.0101987347,0.0050208040,0.49229676,3.0006920881,3.1227520473,181.529770,0.988846091478,0.989798262309,0.09336166,0.011695487746,430.745352,861.489542,0.16554785,0
0.002000,0.0101987347,0.0052375480,0.51354880,3.0006810293,3.1208648043,181.420062,0.988877549790,0.989798262309,0.09027713,0.011871790699,407.188575,814.375922,0.17001692,0
0.002000,0.0101987347,0.0054383620,0.53323889,3.0006704934,3.1189657982,181.309671,0.988908465544,0.989798262309,0.08724580,0.012034885429,385.696050,771.390804,0.17429032,0
0.002000,0.0101987347,0.0056789540,0.55682928,3.0006575179,3.1164829886,181.165341,0.988947773517,0.989798262309,0.08339160,0.012229518751,360.457311,720.913235,0.17958055,0
0.002000,0.0101987347,0.0058996960,0.57847333,3.0006452887,3.1139876636,181.020285,0.988986038186,0.989798262309,0.07963970,0.012406953064,337.868559,675.735638,0.18460060,0
0.002000,0.0101987347,0.0061616316,0.60415648,3.0006303936,3.1107292009,180.830866,0.989034207423,0.989798262309,0.07491664,0.012615573723,311.862060,623.722517,0.19076925,0
0.002000,0.0101987347,0.0063997169,0.62750107,3.0006165107,3.1074582379,180.640721,0.989080624647,0.989798262309,0.07036536,0.012802942242,289.049584,578.097439,0.19658199,0
0.002000,0.0101987347,0.0066645133,0.65346472,3.0006007059,3.1034354727,180.406872,0.989135236542,0.989798262309,0.06501059,0.013008318505,264.676292,529.350696,0.20328642,0
0.002000,0.0101987347,0.0069044095,0.67698687,3.0005860737,3.0994020700,180.172405,0.989187470261,0.989798262309,0.05988900,0.013191238142,243.555991,487.109929,0.20958826,0
0.002000,0.0101987347,0.0071234539,0.69846447,3.0005724669,3.0953606169,179.937470,0.989237493016,0.989798262309,0.05498420,0.013355338911,225.102974,450.203727,0.21554125,0
